Date ,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16,Asset17,Asset18,Asset19,Asset20,Asset21,Asset22,Asset23,Asset24,Asset25,Asset26,Asset27,Asset28,Asset29,Asset30,Asset31,Asset32,Asset33,Asset34,Asset35,Asset36,Asset37,Asset38,Asset39,Asset40,Asset41,Asset42,Asset43,Asset44,Asset45,Asset46,Asset47,Asset48,Asset49,Asset50,Asset51,Asset52,Asset53,Asset54,Asset55,Asset56,Asset57,Asset58,Asset59,Asset60,Asset61,Asset62,Asset63,Asset64,Asset65,Asset66,Asset67,Asset68,Asset69,Asset70,Asset71,Asset72,Asset73,Asset74,Asset75,Asset76,Asset77,Asset78,Asset79,Asset80,Asset81,Asset82,Asset83,Asset84,Asset85,Asset86,Asset87,Asset88,Asset89,Asset90,Asset91,Asset92,Asset93,Asset94,Asset95,Asset96,Asset97,Asset98,Asset99,Asset100
199106,12.09,17.48,18.97,17.65,22.24,19.6,22.88,24.25,26.04,19.21,69.39,70.68,75.9,70.11,79.96,73.86,67.83,68.66,71.87,78.57,135.87,149.05,139.08,147.91,143.13,164.04,133.61,155,140.7,151.4,219.22,202.21,248.83,280.43,279.22,251.86,279.23,238.79,258.99,262.93,379.62,334.8,420.75,411.63,423.73,446.26,436.43,437.55,433.9,457.82,566.96,620.08,692.26,704.44,724.27,700.7,778.47,661.72,746.13,628.14,826.08,1151.71,1080.88,1059.17,1185.42,1245.03,1010.93,1190.01,1145.77,1223.17,1651.44,1735.35,1748.6,1864.33,1917.97,2035.42,1795.3,2141.2,1843.1,2123.71,4734.2,2929.63,3333.15,3665.43,3584.01,3065.49,3749.24,3672.38,4138.51,3912.47,10105.59,6720.58,10582.69,10069.23,7924.37,16098.55,18237.32,13802.18,13123.04,17448.62
199107,9.88,13.48,15.85,16.72,17.31,18.69,16.5,16.81,17.85,15.67,61.69,61.8,64.31,64.7,63.12,67.88,61.03,62.04,66.9,62.74,125.67,125.5,125.62,126.69,137.35,128.54,139.79,130.4,137.01,133.76,220.39,225.22,232.59,228.36,225.88,234,228.08,224.05,222.14,236.65,368.56,381.35,367.61,387.23,395.74,371.98,382.12,377.48,402.92,365.1,596.6,635.08,607.52,657.5,626.03,620.6,625.99,590.32,627.41,595.91,965.58,988.65,955.19,968.43,1024.6,1129.23,1076.8,977.15,976.44,1030.28,1769.73,1716.56,1780.29,1693.37,1676.85,1652.56,1695.93,1770.99,1692.67,1678.46,2620.6,3107.64,3451.31,3219.29,3133.76,3091.26,3098.46,3127.59,3364.78,3315.41,4927.99,8732.51,6541.61,8023.31,9078.34,16555.6,16653.41,13258,12613.14,14647.19
199108,9.99,13.72,16.68,17.1,17.43,19.32,16.46,17.45,19.01,16.15,63.72,65.93,67.27,65.87,65.5,69.48,63.44,62.79,70.36,64.65,130.16,126.28,130.65,131.3,142.11,133.08,146.66,134.54,136.87,138.68,236.1,226.8,234.76,238.21,230.45,234.28,239.25,233.57,232.95,258.02,390.36,389.38,386.97,403.71,400.28,380.23,407.2,393.49,419.93,391.61,598.18,670.15,621.4,696.62,646.2,668.36,674.75,617.45,657.15,619.53,1033.58,997.22,972.42,989.69,1037.97,1178.68,1121.36,1056.63,1009.48,1108.59,1787.15,1781.76,1862.99,1737.1,1767.13,1695.2,1781.75,1858.57,1803.62,1756.7,2760.09,3180.89,3588.45,3403.87,3331.69,3197.74,3238.85,3220.69,3522.19,3522.13,4958.89,9244.97,6728.1,8359.75,9499.31,16994.76,17082.54,13781.83,13336.54,15679.29
199109,10.13,14.28,17.19,17.37,17.48,19.57,16.87,17.35,19.67,17.12,67.68,67.05,71.07,67.78,66.84,71.53,64.68,63.45,74.14,66.8,139.83,128.65,135.66,133.61,143.53,136.95,148.24,141.92,139.75,140.91,244.27,237.24,244.25,244.92,241.04,244.61,248.29,238.01,238.82,275.63,417.85,410.09,410.62,411.76,409.07,392.7,423.83,420.16,445.66,399.8,600.1,670.66,651.07,722.68,687.17,688.03,719.27,659.6,665.53,654.69,1048.53,1026.47,1017.25,1000.89,1030.08,1209.77,1096.76,1094.99,1047.26,1117.77,1733.41,1764.24,1893.14,1761.69,1809.62,1695.62,1860.13,1942.35,1821.9,1849.28,2899.2,3122.18,3624.56,3514.84,3373.54,3203.14,3266.4,3331.69,3711.82,3658.69,5113.37,9544.96,6746.21,8538.31,9448.72,16892.96,17143.73,14123.07,14152.5,16312.61
199110,10.33,14.41,17.21,17.48,17.31,19.79,17.52,17.62,20.28,17.27,70.24,68.45,70.1,67.35,68.28,73.32,64.05,62.92,75.7,68.04,150.55,128.48,131.98,135.78,143.35,142.64,146.64,139.45,139.43,141.52,237.15,241.37,247.95,236.28,243.41,245.43,242.91,240.23,236.57,271.97,422.14,403.88,407.93,416.05,403.87,390.12,426.63,407.96,438.55,403.16,591.93,638.85,642.57,723.68,679.12,675.52,698.04,660.41,677.99,658.29,1244.35,1024.47,1018.53,989.28,1027.39,1214.27,1078.25,1058.85,1012.95,1125.35,1766.74,1773.08,1941.52,1748.6,1822.99,1693.66,1807.46,1874.2,1785.86,1826.51,2949.08,3099.75,3699.54,3527.63,3317.59,3130.31,3197.68,3227.8,3731.15,3593.68,5298.75,9367.26,6594.57,8758.87,9386.63,16921.23,16863.83,13831.94,13649.54,15960.4
199111,10.72,14.78,17.59,17.91,18,20.07,17.81,17.72,21.47,17.58,75.81,71.45,72.41,69.44,69.5,75.04,66.16,67.52,78.24,71.86,166.33,126.91,134.57,142.67,143.67,147.68,147.51,143.98,142.69,143.38,248.2,245.54,251.6,232.99,247.34,254.33,244.69,238.25,238.42,276.44,456.5,421.43,419.19,416.55,394.74,405.37,444.34,412.29,455.93,403.45,610.83,675.09,661.76,714.79,672.2,696.54,714.32,679.13,684.46,646.62,1241.05,1104.25,1008.87,1012.79,1044.62,1213.98,1091.23,1067.11,1028.41,1130.96,1868.35,1837.22,2004.45,1808.55,1802.98,1734.89,1782.99,1925.27,1815.55,1898.79,3137.68,3330.92,3780.3,3659.24,3410.02,3151.73,3241.82,3212.99,3953.7,3607.1,5677.23,9005.95,6704.54,9040.26,9401.28,17147.13,16844.28,14066.21,13702.02,16225.11
199112,10.83,14.58,17.25,18.29,17.75,19.85,17.19,17.63,20.69,17.24,72.02,68.69,67.83,66.48,66.79,73.08,62.07,65.29,75.07,68.19,143.85,118.19,128.68,138.19,137.49,140.26,141.31,136.7,137.99,141.25,230.55,230.12,241.77,220.22,237.26,244.31,231.44,224.76,230.62,265.95,418.05,385.12,392.19,398.95,382.09,392.32,426.38,381.64,439.75,378.69,612.91,658.24,622.3,706.69,632.82,669.57,673.57,656.19,649.33,605.09,1170.66,1084.09,987.18,999.29,1007.1,1149.69,1061.82,1027,944.43,1096.7,1674.49,1800.31,2015.24,1707.68,1774.1,1644.87,1663.39,1812.35,1704.9,1864.99,2866.53,3153.49,3649.66,3461.83,3199.1,3056.75,3047.32,3075.86,3671.72,3474.23,5538.2,8824,6274.35,8961.44,8866.16,16049.45,15956.06,13187.25,13320.71,16293.48
199201,11.05,15.17,17.9,18.9,18.09,20.93,17.62,18.81,21.69,17.95,77.38,69.53,73.63,72.47,70.12,76.46,63.9,71.76,81.97,73.7,155.44,124.7,137.65,148.21,141.85,147.62,155.15,142.86,146.66,156.91,243.35,248.53,259.77,240.47,254.96,263.16,249.69,239.11,253.66,303.64,487.4,418.7,429.84,445.67,434.46,418.73,468.08,423.47,500.15,415.77,712.28,710.74,699.09,797.54,686.12,758.63,767.66,722.06,692.59,681.86,1338.47,1202.78,1040.1,1088.14,1094.77,1253.74,1171.43,1172.55,996.29,1236.84,1814.8,2006.02,2231.09,1787.21,1920.69,1816.95,1852.41,2032.67,1935.69,2111.6,3238.6,3496.77,4033.63,3829.59,3437.05,3333.47,3436.3,3409.28,4233.57,3842.65,6055.71,9428.17,6331.3,10214.03,10411.76,16975.7,17394.21,14388.29,15086.57,18851.12
199202,14,17.69,19.95,20.56,20.12,23.91,20.59,21.77,23.97,20.47,88.16,78.18,81.4,78.36,76.74,89.96,72.41,77.61,90.32,84.86,173.17,129.51,149.31,158.29,146.12,156.43,164.82,151.16,156.47,176.9,280.69,263.56,274.62,253.13,264.53,278.83,269.81,260.51,265.73,327.1,493.36,434.65,450.23,441.8,456.52,468.62,500.11,447.4,521.98,447.45,742.48,740.89,759.9,809.74,698.41,792.22,761.91,774.36,721.82,712.38,1277.13,1206.56,1026.04,1058.33,1120.6,1248.44,1179,1215.61,997.48,1265.33,1885.09,2012.97,2130.94,1802.14,1970.78,1834.47,1847.76,2041.76,2006.45,2158.91,3295.34,3381.54,4023.71,3774.19,3437.93,3394.6,3347.62,3425.15,4365.5,3753.4,5453.23,9339.4,6268.63,9568.84,9939.91,16358,17130.36,14291.8,14634.77,18020.24
199203,14.76,18.49,21.19,22.08,21.48,25.01,21.94,22.8,25.55,22.15,88.75,82.57,84.73,81.78,80.14,95.96,75.62,82.81,92.48,89.18,168.71,128.13,156.87,160.64,147.47,163.12,168.09,155.18,162.76,183,282.2,268.56,285.52,254.06,269.95,273.64,269.2,276.02,273.99,341.88,494.28,455.81,456.08,435.31,473.6,478.51,500.61,463.57,552.84,452.84,685.46,755.18,813.37,788,723.62,810.89,807.3,804.41,737.99,770.64,1174.87,1207.66,1070.68,1074.44,1141.14,1288.48,1167.54,1235.99,1005.79,1308.64,1898.91,1959.73,2094.45,1794.55,1979.41,1877.62,1898.54,2164.8,2100.02,2170.05,3307.98,3516.77,4049.46,3840.26,3469.85,3467.22,3457.08,3507.22,4436.75,3804.31,5005.23,9469.84,6658.12,9176.31,10567.33,16400.53,17221.61,13994.43,14496.31,18145.37
199204,14.73,18.44,20.76,21.85,21.58,25.22,22.06,22.72,25.26,21.81,81.57,79.86,81.93,79.08,78.09,90.8,71.37,80.04,86.92,82.96,151.19,125.86,151.23,160.31,143.12,162.73,159.68,150.22,155.94,176.33,265.76,262.71,281.99,238.8,269.92,269.66,260.86,267.42,261.72,314.43,480.3,430.98,445.03,423.16,463.91,464.86,499.54,450.91,548.49,439.31,639.06,706.15,792.83,782.49,711.27,795.55,785.04,772.1,726.04,786.41,1110.3,1181.12,1062.01,1062.2,1140.05,1212.55,1157.18,1211,959.51,1212.31,1990.26,1886.77,2055.2,1824.83,1843.21,1791.96,1839.61,2110.91,2009.11,2093.54,3235.47,3418.95,3990.54,3779.85,3427.65,3342.33,3395.82,3445.07,4256.82,3603.95,5028.41,9386.25,6472.58,9094.4,10634.1,15967.86,16679.69,13681.72,14447.34,17554.51
199205,13.97,17.72,19.88,21.09,21.39,23.8,20.24,21.41,24.68,20.01,73.79,74.29,77.83,76.07,76.77,86.98,71.87,75.63,81.03,78.96,137.04,123.14,141.82,154.26,139.42,158.89,155.74,146.72,147,166.2,247.19,254.3,267.45,234.54,264.45,266.14,257.56,263.36,262.08,297.52,450.37,411.39,441.66,433.69,440.07,446.04,497.01,454.86,547.82,433.96,576.41,687.69,793.49,759.36,695.56,788.03,757.02,754.88,754.07,735.85,888.9,1165.13,1107.8,1071.81,1138.81,1242.88,1143.52,1232.77,957.29,1150.76,2031.05,1895.16,2089.06,1892.76,1840.04,1851.55,1862.41,2097.27,2072.55,2116.17,3200.99,3400.95,4212.86,3890.87,3524.11,3404.73,3425.92,3503.14,4251.53,3731.12,5406.89,9495.62,6597.86,8946.39,10973.47,17248.4,17534.32,14513.33,14476.99,17500.77
199206,14.11,17.86,19.9,20.89,20.99,23.53,19.88,21.85,25.35,20.06,72.78,72.78,80.74,76.67,76.49,85.65,72.96,74.44,79.97,78.29,136.28,123.88,141.6,154.84,141.3,163.84,156.17,149.7,147.31,160.74,258.13,265.3,276.24,236.05,273.59,265.99,258.17,261.94,264.12,291.15,481.43,431.1,447.38,437.59,439.62,452.59,493.94,450.71,548.03,418.09,588.95,703.11,786.91,768.25,699.54,785.02,762.3,753.54,728.3,745.27,859.2,1171.42,1110.43,1073.61,1155.99,1241.32,1132.73,1243.65,946.52,1166.45,2008.58,1863.01,2122.99,1888.36,1825.02,1863.98,1864.28,2126.42,2070.48,2133.01,3113.4,3401.52,4161.54,3943.86,3541.29,3428.12,3436.83,3502.81,4298.68,3684.29,5190.61,9572.6,6556.04,9200.31,11023.07,17198.31,17428.04,14387.08,14634.81,17706.78
199207,14.39,17.19,19.37,19.13,22.22,21.64,21.05,22.54,21.87,20.1,76.32,76.1,78.21,80.62,80.31,78.82,77.95,79.35,76.44,74.51,149.47,151.85,136.16,146.76,150.62,148.85,152.41,140.09,147.32,142.68,247.2,251.47,261.51,256.48,277.26,256.15,259.53,248.97,262.88,254.83,418.57,419.06,415.45,410.42,430.49,431,409.68,426.24,435.06,407.7,643.16,683.41,628.34,701.9,668.14,684.56,698.62,690.52,691.51,669.9,1122.59,1086.39,1079.69,1085.23,1101.35,1061.7,1045.81,1039.62,1045.46,1065.55,1650.55,1847.66,1886.08,1885.89,1756.39,1690.81,1939.36,1895.06,1806.8,1984,3139.42,3354.71,3346.11,3343.33,3521.75,3261.83,3586.09,3537.37,3380.95,3533.35,6170.74,10912.29,10304.02,8698.52,10944.42,16246.84,14065.85,14466.63,14871.99,17170.72
199208,14.87,17.47,20.08,19.27,22.79,22.32,21.77,22.47,23.08,20.9,76.38,76.64,79.23,83.33,80.58,79.06,79.63,83.24,79.58,78.6,156.4,152.83,142.78,150.41,155.98,160.39,157.63,150.79,154.59,145.77,257.74,256.27,273.02,264.4,291.85,261.57,272.15,253.42,269.94,264.24,425.43,438.68,439.11,416.13,453.57,452.43,410.07,448.33,452.69,409.85,679.7,705.69,650.64,728.45,705.31,742.73,730.6,733.71,711.48,704.18,1201.21,1092.27,1134.68,1154.91,1145.39,1091.71,1102.55,1055.18,1081.6,1084.42,1732.89,1834.01,1938.79,2047.24,1850.87,1778.76,1999.03,1975.71,1877.75,2091.56,3257.41,3487.03,3544.43,3630.25,3655.39,3409.95,3758.06,3700,3422.96,3648.01,6389.82,11218.99,10256.49,9104.15,11129.44,16870.51,14691.97,15001.55,15559.12,17997.24
199209,14.04,17.33,19.31,19.09,22.48,21.89,21.08,22.69,22.9,19.76,71.31,74.44,76.21,80.05,79.54,77.17,78.64,82.97,75.96,77.89,143.98,146.65,138.17,144.81,156.02,157.69,153,150.98,151.73,145.22,232.31,252.69,270.58,263.17,279.35,254.56,257.38,255.45,275.86,256.89,380.66,402.79,422.07,411.61,449.66,446.45,392.06,437.09,444.23,392.11,626.49,666.04,626.17,727.6,692.79,721.72,708.97,723.89,701.64,690.54,1058.33,1065.28,1106.71,1110.38,1108.27,1080.09,1095.52,1036.01,1047.57,1040.91,1660.25,1793.47,1880.03,2016.87,1802.24,1756.61,1994.69,1914.05,1800.31,2084.54,3120.55,3267.87,3420.95,3423.59,3587.95,3305.97,3642.74,3662.87,3315.04,3596.19,5769.09,10664.23,9411.71,8870.18,10660.15,16537.39,14425.81,14600.39,15416.26,17793.18
199210,14.23,17.6,19.41,19.46,22.79,22.61,21.35,22.61,22.92,20.21,72.31,73.74,75.48,83.51,79.36,78.71,79.93,78.18,78.8,79.65,148.23,150.55,138.73,149.53,158.73,168.02,154.32,158.15,155.31,153.13,236.32,244.62,269.37,264.81,287.08,259.93,259.47,258.5,279.11,270.08,357.01,396.18,418.49,420.97,458.06,440.95,402.92,448.01,469.02,392.04,637.52,687.86,643.76,747.48,718.39,739.79,706.25,717.63,733.27,723.84,995.12,1066.72,1168.21,1107.42,1137.42,1128.02,1103.87,1043.28,1046.33,1001.34,1671.43,1762.79,1924.26,2089.49,1813.39,1805.81,2041.89,1925.12,1818.2,2123.28,3174.24,3365.99,3415.51,3517.3,3589.44,3381.56,3703.28,3769.19,3379.2,3728.42,6754.95,10887.01,9178.34,9117.31,10609.59,16480.57,14359.95,15101.01,15772.53,17504.97
199211,14.51,17.87,20.09,20.07,22.79,23.46,21.85,22.63,23.63,20.19,74.61,75.91,78.9,85.84,80.44,81.16,80.92,80.64,82.68,83.49,149.96,155.88,142.51,156.12,161.23,174.95,160.1,167.14,160.86,159.5,235.42,250.51,274.06,267.03,302.17,267.65,272.37,266.08,297.72,284.58,360.09,421.59,438.52,437.7,464.08,422.43,427.48,453.39,500.14,416.1,649.37,711.26,683.68,765.78,707.83,776.56,721.37,731.34,781.92,742.03,1016.41,1131.76,1183,1104.19,1122.48,1160.56,1111.45,1055.56,1078.17,1092.45,1785.72,1853.2,1968.78,2129.68,1909.4,1817.96,2072.82,2019.05,1864.34,2154.19,3200.27,3390.82,3432.83,3481.71,3607.15,3425.66,3804.05,3848.75,3530.11,3824.43,7923.37,10470.88,9027.38,9204.58,10134.3,16073.36,14259.58,15069.05,16171.43,17711.18
199212,15.91,19.12,22.03,21.76,24.04,24.81,23.14,25.21,26.58,21.92,83.29,83.92,83.46,95.92,88.27,87.51,89.84,89.73,93.87,92.44,163.51,167.12,155.43,167.82,174.53,191.83,172.47,182.73,172.93,172.42,264.73,269.93,290.47,275.29,310.74,285.69,294.55,279.16,322.9,311.51,401.23,451.17,468.61,455.93,484.13,458.48,466.09,483.62,530.42,460.34,692.25,738.69,725.29,799.31,740.19,820.21,784.97,770.09,827.33,816.96,1068.55,1175.36,1213.65,1108.74,1161.79,1223.61,1145.28,1117.09,1132.54,1176.17,1947.7,1918.98,2024.42,2176.8,2009.82,1836.94,2124.96,2144.25,1995.98,2332.45,3284.56,3595.98,3542.57,3574.79,3701.73,3521.75,3985.15,3995.78,3686.24,4133.38,8690.15,11356.47,9475.86,9368.94,10115.11,16113.79,14465.03,15791.17,16804.56,18105.62
199301,16.79,20.3,22.99,22.96,26.71,26.05,24.36,25.08,26.75,23.29,83.96,87.69,85.43,97.06,87.18,89.97,96.09,93.1,98.18,95.93,164.65,172.34,159.11,175.38,182.14,197.15,175.06,188.89,176.75,175.11,272.75,287.66,293.74,287.29,327.9,296.64,297.96,288.33,333.03,315.74,421.57,455.41,463.53,473.24,494.34,462.55,494.62,502.8,564.77,469.23,758.68,783.18,760.9,839.87,752.79,848.56,797.97,778.23,845.18,870.14,1076.21,1250.8,1261.72,1115.23,1205.14,1247.16,1174.81,1153.93,1164.91,1185.76,2123.34,1923.34,2093.28,2230.51,2139.13,1880.08,2118.83,2202.95,2087.33,2355.71,3452.16,3669.01,3648.7,3631.37,3731.12,3531.64,3986.68,4056.22,3717.6,4067.97,9347.39,11739.08,9590.81,9493.88,9720.28,16390.7,14670.61,16294.79,17172.17,17876.13
199302,18.02,21.54,24.57,25.05,28.4,27.92,25.3,26.55,29.88,24.84,86.08,91,89.61,101.38,86.83,92.54,100.3,96.34,103.73,98.65,167.79,176.61,163.85,185.09,189.46,204.38,187.22,191.48,181.68,180.56,271.56,296.48,299.64,293.59,327.95,308.25,305.57,293.33,348.63,326.29,393.28,466.31,465.65,492.84,516.02,480.1,510.38,530.28,555.59,490.24,844.37,778.06,762.89,851.79,747.69,883.78,790.74,796.78,885.68,857.61,1063.72,1350.21,1292.77,1115,1218.83,1267.78,1221.04,1160.19,1179.73,1185.4,2130.78,1948.92,2157.68,2351.84,2208.23,1931.7,2156.99,2242.64,2118.32,2422.05,3419.99,3771.72,3709.53,3785.17,3852.63,3529.35,3957.23,4085.89,3834.33,4166.73,11428.65,12327.31,10286.41,9634.79,9888.85,16414.45,14417.94,16428.58,17157.63,17268.1
199303,17.58,21.65,24.34,24.57,27.66,26.97,25.19,26.24,28.95,23.62,81,88.64,87.78,97.61,86.59,89.83,95.04,91.47,99.63,91.04,152.1,170.68,159.4,177.39,185.83,198.15,181.37,185.47,179.44,182.88,252.9,284.63,302.49,286.36,327.82,299.11,292.38,283.11,334.27,327.31,365.78,458.86,458.84,492.24,516.74,485.73,496.74,522.13,542.85,465.95,834.73,774.54,733.19,862.47,754.27,859.65,780.32,780.27,897.28,783.43,893.25,1344.82,1311.28,1158.37,1199.79,1262.75,1224.09,1154.74,1168.84,1148.41,2084.07,1935.23,2124.19,2378.62,2254.82,2000.15,2137.25,2195.81,2088.96,2330.06,3624.46,3822.05,3693.78,3875.77,3983.67,3515.44,3973.26,4157.04,3765.08,4117.14,11574.7,12715.26,10480.74,9884.26,10267.23,16831.62,15073.41,16613.24,17363.59,16642.25
199304,18.4,22.57,24.56,25.13,29.42,27.83,25.86,26.91,29.52,24.53,83.02,90.71,88.75,98.08,87.39,92.56,94.38,90.95,105.12,94.44,151.79,174.24,160.41,187.96,186.34,203.41,185.61,191.8,183.99,192.67,251.62,291.93,303.84,288.85,343.68,313.98,301.03,289.86,344.93,335.58,368.54,465.81,451.81,510.39,532.93,496.63,510.09,546.14,555.41,496.33,898,795.17,765.72,917.2,792.31,896.62,801.91,806.44,932.96,833.83,924.49,1394.38,1361.49,1225.46,1209.02,1331.32,1264.43,1174.39,1169.52,1246.24,2190.07,1935.5,2207.27,2488.28,2371.61,2088.08,2186.19,2254.76,2138.7,2374.3,3771.41,3960.36,3870.67,3803.88,4140.15,3577.15,4018.87,4328.12,3815.52,4251.65,11574.7,13356.17,10972.74,10077.93,10197.69,17328.61,15380.01,17043.71,17580.82,16595.62
199305,17.95,22.43,24.01,25.59,29.33,26.99,24.82,26,28.87,23.83,78.63,89.54,86.02,96.81,84,88.89,95.17,84.99,98.58,89.46,149.04,166.53,155.88,182.23,183.78,193.1,181.15,188.16,176.49,194.35,264.94,281.8,288.99,280.69,329.19,308.19,280.82,286.72,325.86,330.41,364.14,455.75,437.76,492.54,533.66,476.56,487.55,527.2,529.53,462.09,880.62,802.2,729.53,894.88,764.56,874.64,778.14,775.26,940.13,792.48,978.32,1328.74,1346.43,1185.86,1215.31,1307.54,1219.32,1114.53,1127.99,1220.75,2189.27,1898.5,2177.46,2407.88,2341.39,2028.78,2175.1,2145.52,2019.23,2249.54,4002.67,4139.23,3725.73,3737.01,4072.57,3441.45,3941.84,4148.28,3586.09,3993.75,12049.37,13665.23,11486.23,9959.79,9884.17,17632.11,14990.98,16618.16,16481.83,15765.12
199306,19.11,23.65,25.2,26.37,30.9,28.65,25.28,26.96,29.46,24.44,84.95,94.32,88.73,100.37,85.8,90.24,105.04,85.01,102.43,94.51,161,178.2,165.05,193.16,189.37,200.65,190.04,201.95,181.77,209.49,293.66,290.84,293.14,280.64,341.8,317.18,295.62,304.6,339.61,335.16,398.49,468.66,439.62,517.78,547.38,495.73,505.87,565.97,565.67,479.45,1001.41,863.57,780.41,932.04,790.82,934.57,801.16,789.47,967.25,832.59,1067.74,1366.12,1373.12,1225.96,1205.4,1369.33,1226.9,1126.28,1163.52,1311.18,2341.31,1924.34,2247.44,2483.53,2464.57,2106.74,2215.9,2244.07,2097.54,2365.18,4115.05,4194.97,3793.51,3695.48,4069,3526.46,4004.63,4264.03,3681.15,4183.64,12962.2,13995.32,11564.12,9915.49,9990.13,18108.34,15142.24,17014.59,17141.99,16082.5
199307,19.59,21.66,22.9,28.81,24.74,29.81,28.98,25.39,27.69,28.04,95.1,100.92,91.54,95.87,97.73,95.96,93.79,101.67,100.82,100.78,196.33,199.15,199.01,199.84,198.76,199.18,194.83,202.92,192.82,194.44,315.99,328.05,320.48,340,329.97,335.91,327.18,356.33,337.13,334.45,520.68,507.43,528.35,516.67,526.96,532.09,502.93,523.3,529.48,523.69,763.62,795.19,801.57,815.89,797.08,827.88,780.66,851.89,792.4,826.27,1393.09,1288.63,1219.97,1264.92,1282.39,1337.29,1258.33,1295.61,1291.44,1297.8,2106.96,2117.25,2293.96,2084.89,2087.68,2039.69,2209.23,2165.87,2096.3,2000.87,3756.46,3839.49,3460.22,4045.18,3817.29,3847.47,3864.48,3851.61,3921.3,4155.36,9347.28,11745.49,9772.77,9931.09,18051.22,14762.47,18209.76,15661.32,15703.96,16669.37
199308,19.56,21.72,22.91,29.25,25.74,30.38,29.3,25.68,27.15,28.45,93.68,103.16,93.72,98.85,99.13,96.04,93.4,102.95,100.74,100.92,194,205.85,202.31,198.09,203.75,200.35,197.31,205.36,191.49,197.21,318.23,311.21,319.32,343.55,342.01,341.6,326.65,363.42,332.18,348.22,531.68,519.47,536.76,530.5,533.85,532.57,498.7,518.22,538.02,520.87,758.86,809.01,772.67,815.08,786.24,842.35,793.14,840.12,786.97,838.78,1329.92,1339.81,1254.62,1250.67,1298.43,1350.6,1267.03,1250.9,1302.95,1295.66,2150.48,2114.34,2290.91,2110.28,2064.74,2044.93,2240.71,2167.83,2076.54,1940.89,3728.29,3926.71,3523.18,4099.55,3932.16,3941.81,3921.17,3714.28,3864.72,4110.66,9618.83,12767.1,9862.06,9994.25,18198.18,14820.09,18258.61,15262.61,15548.51,16014.54
199309,20.42,22.32,23.96,30.36,26.33,31.91,30.66,26.21,28.23,29.51,97.62,105.15,96.98,103.39,102.75,99.2,96.81,107.36,107.23,105.65,204.9,212.67,207.84,210.34,209.74,211.37,197.03,206.56,207.21,215.21,338.69,332.18,334.03,352.95,358.43,362.1,343.02,377.2,347.36,363.87,553,532.75,573.5,553,557.82,546.9,513.34,530.49,540.65,544.21,815.93,846.18,835.12,856.67,800.8,854.79,823.2,881.27,813.2,892.69,1434.82,1456.4,1335.63,1301.51,1314.25,1398.11,1304.42,1278.39,1348.29,1346.46,2390.25,2194.22,2406.39,2143.66,2250.6,2106.69,2300.64,2354.08,2150.13,2017.69,3917.52,4165.81,3734.34,4368.54,4028.45,3993.81,4168.2,3861.8,3909.72,4172.87,10188.26,13281.82,10309.5,10154.31,18286.04,15451.68,18906.02,15869.54,16020.4,16379.57
199310,21.57,23.15,24.56,32.36,27.15,32.47,31.13,27.04,29.02,29.81,98.61,107.01,102.23,105.93,105.18,100.84,98.64,108.14,109.16,109.04,211.54,220.91,215.77,211.57,213.9,204.08,205.68,209.24,216.26,223.86,360.87,338.79,339.88,354.97,375.44,371.33,353.33,389,360.48,383.02,551.74,522.44,593.97,554.15,573.57,549.3,533.03,542.15,556.69,557.37,792.29,822.99,891.94,859.02,816.72,881.83,834.3,903.13,825.86,899.16,1329.15,1437.55,1351.58,1305.1,1318.44,1383.54,1333.56,1254.2,1372.74,1384.64,2399.94,2119.6,2424.92,2234.94,2211.69,2103.44,2283.67,2375.34,2145.83,2048.18,3828.63,4143.17,3549.86,4317.48,4029.8,3961.31,4139,3824.3,3893.49,4272.66,9987.99,13354.44,10323.08,10315.65,17952.79,15581.82,18577.67,15892.99,15842.94,16150.55
199311,22.51,24.35,25.76,33.25,27.82,34.95,32.87,30.4,30.62,32.29,107.75,111.08,102.51,113.66,107.43,103.85,98.92,109.73,110.83,114.07,230.06,232.58,224.4,210.32,214.34,209.18,214.14,210.36,229.31,229.77,371.48,343.46,338.33,364.5,378.66,363.19,353.62,397.13,360.91,402.1,561.37,517.06,621.24,541.26,585.76,545.52,554.16,551.46,577.47,573.44,823.12,837.7,863.36,856.72,810.55,874.35,811.59,899.72,855.48,876.18,1240.11,1482.08,1315.08,1275.12,1327.22,1416.08,1370.21,1261.32,1383.77,1393.9,2501.71,2095.23,2342.65,2261.69,2223.96,2178.95,2343.88,2403.09,2055.03,2106.3,3932.36,4259.02,3453.92,4118.56,3992.64,3940.54,4212.91,3904.1,3978.62,4226.12,10138.28,13424.41,10140.51,10292.85,17873.4,15693.8,19193.71,15974.96,16090.41,16923.14
